GridID,NextDownID,Length
518605,518468,0.641
518611,518468,0.2
518725,518511,3.104
518726,518511,0.1
518492,518512,0.766
518555,518512,1.249
518525,518524,0.1
518538,518524,4.587
518886,518534,0.566
518948,518534,0.524
518491,518536,7.17
518548,518536,0.683
518854,518538,0.624
519357,518538,7.984
518807,518547,1.907
518842,518547,1.249
518602,518548,2.473
518603,518548,1.707
518617,518549,0.783
518654,518549,1.266
518742,518550,2.373
518831,518550,0.924
518563,518555,1.59
518623,518555,0.866
518205,518560,6.118
518547,518560,5.487
518697,518562,3.697
518705,518562,1.224
518909,518571,0.524
518938,518571,4.904
518631,518572,0.241
518652,518572,2.049
518949,518579,1.207
518978,518579,6.16
518560,518589,3.921
518683,518589,13.005
518912,518590,0.341
518939,518590,1.449
518815,518602,12.064
518816,518602,1.966
518727,518603,0.1
518736,518603,1.307
518689,518623,4.38
518737,518623,4.746
518740,518632,0.4
518741,518632,1.149
518887,518639,1.707
518897,518639,11.281
518923,518651,4.738
518924,518651,0.283
518729,518652,0.2
518738,518652,6.277
518910,518653,4.004
518925,518653,2.914
518753,518654,1.531
518808,518654,8.991
518712,518671,15.392
518713,518671,6.028
518653,518698,6.077
518707,518698,7.65
519041,518704,0.3
519042,518704,0.683
518828,518705,0.1
518843,518705,4.463
518829,518706,5.353
518844,518706,0.241
519009,518725,3.321
519016,518725,8.343
518698,518729,1.924
518739,518729,1.149
518864,518736,0.441
518874,518736,2.366
518767,518737,0.383
518790,518737,1.631
518830,518739,2.697
519003,518739,8.343
518690,518741,2.214
518817,518741,2.138
518805,518751,1.407
518806,518751,9.608
518845,518753,5.494
518846,518753,0.966
518610,518767,5.453
518780,518767,2.456
519002,518780,17.041
519019,518780,3.563
518863,518788,0.2
518873,518788,5.577
518865,518789,1.807
518866,518789,15.185
519318,518804,5.57
519319,518804,0.866
518994,518807,1.449
518995,518807,0.724
519139,518808,2.897
519340,518808,6.436
519017,518816,0.924
519018,518816,13.995
519452,518826,5.47
519453,518826,5.453
519338,518829,0.983
519359,518829,4.104
518927,518831,11.54
518928,518831,10.557
519278,518843,5.636
519356,518843,2.731
519128,518845,4.521
519138,518845,3.58
518911,518846,2.914
518926,518846,3.131
518898,518854,13.154
518899,518854,18.199
519029,518865,4.546
519043,518865,0.883
520266,518866,4.987
520281,518866,3.114
519294,518873,4.321
519724,518873,7.336
519126,518874,2.99
519195,518874,7.201
519516,518896,9.757
519517,518896,0.966
519983,518897,2.814
519984,518897,7.825
518896,518909,7.984
518922,518909,4.57
519277,518922,4.08
519321,518922,5.446
519322,518923,8.043
519336,518923,5.346
519214,518925,0.683
519215,518925,0.583
519740,518928,9.991
519748,518928,9.715
519044,518939,3.89
519045,518939,0.5
518993,518948,1.166
519001,518948,1.249
519068,518949,2.056
519069,518949,1.431
519602,518977,6.453
519623,518977,3.638
519103,518994,6.177
519264,518994,15.544
519028,519001,1.931
519102,519001,0.541
519323,519009,10.215
519337,519009,1.931
520231,519018,0.1
520243,519018,1.607
519213,519019,1.166
519265,519019,7.046
519454,519029,4.711
519455,519029,0.3
519059,519044,2.549
519077,519044,2.273
519104,519045,0.866
519105,519045,5.653
519186,519069,0.341
519675,519069,8.46
519151,519102,6.011
519194,519102,7.07
519622,519103,5.877
519636,519103,1.083
519409,519119,0.341
519415,519119,2.731
519468,519126,3.149
519469,519126,1.349
519739,519151,1.024
519746,519151,13.43
519185,519193,1.79
519317,519193,3.356
519995,519212,0.641
520015,519212,4.004
519348,519213,2.956
519349,519213,7.208
520085,519264,4.721
520086,519264,0.241
519785,519278,0.341
519802,519278,10.781
519900,519300,3.304
519917,519300,1.407
519394,519301,1.066
519410,519301,2.007
519813,519318,1.066
519831,519318,5.104
519334,519320,1.69
519335,519320,2.514
519799,519321,1.249
519800,519321,13.988
520074,519322,1.49
520087,519322,2.349
520241,519323,0.707
520242,519323,0.1
519500,519334,1.573
519501,519334,0.624
519518,519337,8.194
519560,519337,4.39
519573,519348,5.594
519584,519348,3.214
519915,519349,0.583
519939,519349,0.641
519239,519357,1.973
519358,519357,3.638
519612,519358,6.994
519637,519358,2.19
519211,519372,1.749
519212,519372,15.41
519574,519410,1.79
519585,519410,2.897
519674,519415,4.563
519689,519415,8.374
519493,519455,4.463
519494,519455,2.373
519777,519468,7.611
520089,519468,9.798
519864,519493,1.673
519865,519493,13.45
519529,519501,4.446
519559,519501,4.204
520355,519516,12.915
520356,519516,0.383
519583,519517,2.173
519634,519517,6.791
520075,519518,0.341
520088,519518,2.997
519935,519559,2.19
519936,519559,1.166
519372,519560,6.718
519690,519560,25.221
519709,519574,1.907
519715,519574,2.831
519913,519584,4.804
519914,519584,5.111
519765,519602,6.436
519786,519602,5.504
519787,519612,0.883
519815,519612,7.233
520044,519622,2.763
520052,519622,4.504
519922,519623,1.366
519974,519623,4.904
519635,519634,13.947
519659,519634,1.649
520216,519635,9.56
520217,519635,2.473
519832,519637,3.804
519842,519637,4.097
519784,519659,4.563
519801,519659,0.566
519938,519674,2.938
520073,519674,16.102
520467,519689,3.173
520711,519689,9.191
521684,519690,1.207
522192,519690,7.867
519814,519739,2.507
519841,519739,5.153
520470,519748,1.241
520515,519748,1.873
520639,519777,1.724
520663,519777,3.687
520032,519784,1.566
520099,519784,3.097
520366,519786,0.483
520398,519786,3.014
519899,519799,2.921
519937,519799,3.738
519754,519814,1.407
519863,519814,13.095
520322,519831,6.794
520323,519831,0.4
520100,519832,0.841
520114,519832,2.773
520255,519841,7.394
520309,519841,13.547
521334,519865,3.721
521353,519865,8.825
520728,519898,2.597
520729,519898,2.749
520424,519913,3.987
520425,519913,4.097
520326,519914,2.766
520327,519914,4.263
519923,519915,0.2
519940,519915,3.38
519916,519923,2.956
519941,519923,2.573
520130,519935,1.624
520150,519935,1.149
520311,519937,6.47
520312,519937,7.925
520267,519974,2.873
520367,519974,4.07
520279,519983,0.966
520280,519983,0.141
520324,520015,11.164
520325,520015,10.374
519934,520024,2.656
519963,520024,0.783
520024,520062,0.441
520043,520062,0.883
520637,520085,0.583
520638,520085,1.049
520358,520088,9.467
520397,520088,0.866
520277,520099,3.297
520278,520099,1.307
520368,520114,2.766
520423,520114,2.149
520149,520129,4.021
520172,520129,1.207
520263,520150,0.241
520264,520150,1.19
520014,520241,6.253
520299,520241,0.541
520421,520243,20.297
520422,520243,6.577
520662,520255,2.414
520685,520255,0.141
520129,520263,3.338
520276,520263,1.666
519994,520265,5.211
520063,520265,1.607
520753,520266,3.156
520754,520266,1.107
520151,520267,11.774
520282,520267,5.694
520466,520276,2.831
520483,520276,1.631
520290,520280,13.815
520420,520280,2.173
521388,520298,12.088
521577,520298,0.724
520357,520299,4.363
520365,520299,3.38
521619,520309,1.731
521633,520309,2.573
520983,520311,2.273
520984,520311,4.987
520148,520322,3.556
520445,520322,2.431
521472,520324,2.797
521493,520324,13.608
521010,520325,1.107
521011,520325,3.797
520666,520326,3.331
520667,520326,1.373
521847,520355,3.928
521848,520355,7.184
520298,520356,18.024
520380,520356,7.691
521314,520358,20.71
521435,520358,8.518
520713,520365,0.741
520743,520365,3.397
520767,520367,1.166
520768,520367,2.649
520731,520368,2.207
521546,520368,9.64
520664,520398,3.438
520665,520398,1.349
520806,520409,1.449
520817,520409,3.056
521459,520421,3.421
521494,520421,4.704
521038,520422,5.153
521366,520422,7.25
520409,520423,6.318
520437,520423,3.638
520905,520425,3.363
520906,520425,2.949
520230,520445,12.271
520396,520445,0.483
520816,520467,2.921
520836,520467,1.549
520607,520483,21.644
520636,520483,1.549
520062,520512,3.921
520408,520512,7.767
520310,520598,2.141
520379,520598,4.08
520802,520607,3.156
520852,520607,0.841
520446,520624,1.166
520468,520624,0.383
520791,520636,1.266
520803,520636,0.383
520805,520639,6.553
520855,520639,0.3
520924,520662,3.738
520942,520662,0.983
520976,520664,6.077
521053,520664,4.346
520755,520665,2.973
520756,520665,3.097
521054,520666,1.19
521065,520666,2.714
520265,520685,4.77
520702,520685,1.99
520781,520702,0.141
520804,520702,0.724
520985,520711,2.231
521028,520711,2.697
520624,520713,4.838
520730,520713,1.773
520904,520728,0.1
520923,520728,0.141
520712,520730,9.474
520888,520730,1.49
520870,520743,6.777
521177,520743,6.877
521086,520768,6.894
521242,520768,4.304
520833,520791,1.607
520834,520791,1.849
520512,520802,3.528
520801,520802,0.241
520853,520803,4.111
521143,520803,4.763
520835,520804,0.1
520854,520804,0.724
521100,520816,3.531
521101,520816,2.98
521008,520836,1.531
521009,520836,1.966
521189,520853,0.707
521190,520853,2.566
520880,520854,1.631
520887,520854,9.971
520766,520855,6.76
520889,520855,2.356
521608,520870,5.746
521796,520870,4.121
521026,520880,14.544
521027,520880,2.814
521051,520888,3.504
521052,520888,8.084
521144,520889,6.018
521145,520889,2.714
521126,520905,1.29
521127,520905,2.431
521178,520976,0.941
521204,520976,1.507
521513,520984,0.2
521542,520984,7.75
521258,521009,2.307
521259,521009,5.256
521351,521011,9.367
521352,521011,8.55
520598,521027,5.477
521162,521027,3.621
521330,521028,0.907
521331,521028,6.194
521473,521038,15.768
521495,521038,4.446
521333,521051,1.183
521365,521051,8.501
521527,521053,0.583
521544,521053,3.931
521889,521086,1.166
521904,521086,3.621
521578,521100,6.77
521594,521100,4.673
521827,521144,0.824
521828,521144,4.297
521593,521162,5.694
521606,521162,1.449
521125,521179,3.631
521180,521179,3.58
521368,521180,2.79
521402,521180,0.141
521256,521189,6.018
521257,521189,10.257
521539,521190,5.57
522302,521190,15.395
521260,521204,8.95
521304,521204,4.546
521315,521242,3.09
521367,521242,4.38
521313,521256,5.021
521688,521256,1.431
522414,521257,1.59
522507,521257,7.343
521875,521259,0.4
521876,521259,1.324
522053,521260,5.163
522054,521260,8.663
520869,521293,8.291
520925,521293,2.266
523630,521314,0.2
523631,521314,2.39
521316,521315,4.197
521545,521315,4.787
521179,521316,2.397
521436,521316,5.428
521431,521330,2.231
521918,521330,6.021
521433,521332,1.09
521434,521332,8.401
521241,521333,5.763
521332,521333,1.507
521726,521334,2.614
521735,521334,0.4
522246,521352,1.29
522247,521352,1.207
522277,521365,2.649
522366,521365,6.86
521725,521366,1.89
521734,521366,6.311
521699,521367,2.09
521736,521367,6.66
522103,521388,1.049
522159,521388,2.938
521704,521431,1.49
521705,521431,6.694
521543,521433,1.39
521579,521433,6.153
521878,521435,6.743
521888,521435,6.76
521752,521459,6.477
521753,521459,0.824
521099,521471,3.238
521401,521471,1.566
523183,521493,11.718
523184,521493,6.704
521540,521513,6.601
521541,521513,3.487
522089,521539,0.983
522115,521539,9.743
522091,521542,8.143
522116,521542,0.924
521562,521543,8.167
521678,521543,5.377
521947,521544,3.814
522034,521544,0.441
521679,521545,2.431
521966,521545,6.218
520653,521562,3.114
520956,521562,0.907
521650,521577,2.214
521698,521577,3.38
522191,521579,1.49
522204,521579,5.546
521471,521606,2.963
521689,521606,0.241
522244,521608,0.524
522245,521608,6.86
521732,521619,9.957
521751,521619,4.587
521849,521650,1.431
521850,521650,4.914
521293,521678,10.198
522137,521678,1.266
521685,521684,2.29
521733,521684,0.766
521561,521688,17.758
521826,521688,2.273
521677,521689,4.121
521703,521689,0.583
521862,521698,10.515
521863,521698,0.766
521770,521703,2.473
521874,521703,7.067
521864,521704,4.714
521877,521704,4.004
521997,521726,8.008
522033,521726,1.807
522367,521734,0.424
522368,521734,2.449
522276,521751,0.383
522287,521751,0.141
522399,521752,0.6
522416,521752,3.28
521851,521753,3.797
521852,521753,15.402
522070,521770,12.398
522090,521770,3.521
522068,521826,1.224
522069,521826,3.556
521919,521827,6.767
521933,521827,4.221
521595,521829,5.994
521948,521829,3.897
522623,521848,0.483
522624,521848,1.29
522478,521850,0.483
522493,521850,0.983
523632,521852,7.284
523633,521852,1.349
521945,521863,1.624
521946,521863,3.363
522566,521888,1.824
522627,521888,1.124
522018,521889,0.1
522019,521889,3.163
521795,521903,8.167
521809,521903,0.924
522417,521933,3.073
522449,521933,0.341
522306,521946,4.828
522307,521946,3.573
522220,521966,1.866
522231,521966,2.007
522035,522018,3.738
522036,522018,0.541
522288,522019,0.783
522308,522019,3.28
521995,522032,9.108
522135,522032,2.414
522205,522033,3.756
522217,522033,1.407
522071,522034,11.878
522092,522034,3.956
522093,522036,4.387
522104,522036,1.166
523262,522054,1.973
523263,522054,2.649
522032,522068,8.384
522067,522068,7.377
522432,522069,3.456
522445,522069,2.149
522383,522070,6.27
522681,522070,2.149
523344,522071,6.011
523345,522071,2.231
522492,522090,0.641
522621,522090,2.656
522568,522092,2.356
522599,522092,4.58
522508,522093,1.773
522519,522093,2.649
521664,522102,7.294
521846,522102,7.084
522218,522104,10.491
522219,522104,2.797
523383,522115,6.47
523384,522115,4.846
522202,522116,0.141
522203,522116,0.741
522173,522135,4.58
522230,522135,0.383
522536,522136,6.153
522565,522136,4.08
521903,522137,2.521
522136,522137,4.328
521829,522161,3.238
522174,522161,1.707
522433,522192,3.373
522434,522192,5.811
522304,522203,2.183
522305,522203,1.19
522914,522204,1.324
522935,522204,2.331
522685,522205,4.587
522728,522205,3.956
522544,522219,0.483
522545,522219,8.033
522161,522220,1.99
522260,522220,0.283
522259,522230,2.256
522275,522230,1.124
522464,522231,3.497
522509,522231,2.69
522886,522245,11.45
522915,522245,5.17
522397,522247,3.156
522398,522247,5.287
522289,522260,0.683
522290,522260,0.883
522286,522287,0.783
522303,522287,0.383
522384,522289,5.311
522465,522289,1.714
522261,522290,2.19
522326,522290,1.531
523351,522302,7.025
523352,522302,4.68
522356,522303,1.149
522357,522303,0.341
522591,522304,0.541
522622,522304,0.841
522447,522305,1.224
522448,522305,2.297
522899,522306,3.28
522900,522306,1.49
522543,522307,3.797
522682,522307,1.749
522600,522308,5.918
522629,522308,3.897
522400,522326,1.507
522435,522326,0.1
522102,522356,6.95
522446,522356,0.641
522823,522366,13.112
522979,522366,5.594
522597,522368,2.014
522628,522368,4.138
522902,522398,0.824
522959,522398,1.99
522341,522399,2.249
522415,522399,4.156
522567,522415,3.114
522579,522415,9.733
522772,522416,2.28
522773,522416,5.646
522359,522417,1.59
522463,522417,2.614
522706,522432,1.083
522747,522432,3.928
522875,522433,7.943
522876,522433,3.556
522723,522445,1.966
522737,522445,4.546
522461,522446,5.587
522477,522446,3.897
522592,522447,0.1
522593,522447,0.666
522494,522449,1.773
522598,522449,6.36
522833,522461,1.731
522834,522461,0.541
522563,522492,1.507
522564,522492,6.877
522625,522493,0.524
522626,522493,1.79
522726,522494,2.714
522727,522494,0.583
522851,522509,3.038
522864,522509,2.149
522887,522519,1.549
522888,522519,6.201
522707,522563,3.056
522738,522563,1.907
523460,522564,0.2
523488,522564,5.563
522595,522565,7.101
522596,522565,9.515
522877,522568,5.411
522878,522568,2.514
522708,522593,1.324
522709,522593,0.766
522810,522597,2.207
522824,522597,4.653
523072,522598,1.207
523073,522598,2.231
523103,522600,0.724
523135,522600,5.287
522739,522621,1.083
522748,522621,1.814
522768,522624,0.441
522777,522624,1.956
522792,522627,3.173
522793,522627,1.873
523185,522628,3.687
523186,522628,4.163
523119,522629,1.607
523134,522629,0.283
522897,522707,4.387
522898,522707,1.807
522794,522727,0.707
522795,522727,1.466
523188,522728,10.943
523261,522728,1.607
523216,522737,2.314
523236,522737,2.573
523167,522747,3.121
523182,522747,3.614
522933,522748,1.931
522945,522748,4.38
522980,522772,1.549
522981,522772,6.211
522958,522793,0.641
523014,522793,3.88
522839,522794,0.583
522863,522794,2.356
522666,522833,6.943
522932,522833,3.504
522895,522834,3.697
522896,522834,4.921
523104,522851,0.1
523120,522851,1.166
523102,522863,1.249
523132,522863,3.738
523136,522864,2.621
523158,522864,4.021
523738,522875,1.783
523755,522875,2.59
523448,522877,4.804
523465,522877,4.938
523118,522878,2.131
523133,522878,2.231
524199,522886,2.59
524200,522886,2.073
523075,522887,2.838
523086,522887,1.166
523568,522888,1.366
523569,522888,2.273
523542,522896,1.066
523564,522896,1.166
523152,522897,3.821
523168,522897,9.443
523153,522898,5.204
523154,522898,0.866
522862,522913,0.524
522912,522913,0.241
522913,522931,0.941
522957,522931,2.438
523131,522932,1.49
523199,522932,3.156
522934,522933,1.149
523155,522933,3.58
523202,522935,2.731
523203,522935,0.907
523461,522945,4.38
523462,522945,1.307
523243,522959,0.566
523244,522959,2.09
523242,522979,6.053
523283,522979,0.841
523490,523014,7.684
523506,523014,2.573
523246,523074,2.821
523264,523074,4.177
523245,523102,1.107
523260,523102,2.714
523058,523104,1.824
523121,523104,1.99
523074,523118,4.346
523360,523118,1.607
523295,523120,0.483
523296,523120,0.866
522931,523131,2.256
523151,523131,0.441
523187,523132,0.741
523224,523132,0.707
523392,523152,4.587
523406,523152,2.714
523845,523153,8.084
523846,523153,3.404
523217,523155,9.891
523543,523155,3.238
523694,523158,1.007
523695,523158,1.856
523215,523167,4.531
523258,523167,1.649
523680,523188,0.241
523693,523188,1.066
523011,523200,1.407
523218,523200,0.583
523585,523202,3.363
523586,523202,2.797
523282,523203,1.883
523294,523203,3.066
523099,523217,0.7
523200,523217,0.241
523237,523218,0.341
523393,523218,4.77
523115,523237,1.207
523290,523237,2.131
523201,523238,0.2
523219,523238,0.141
523220,523239,0.141
523240,523239,0.2
523753,523242,2.666
523754,523242,3.18
